ID	Level	TypeID	SkillID	IconID	Name	Desc	BindSkillID	TrainCost	ShowNewRecipeTip	nPriority	nShowAppendSkillID	nTeachPriority
4436	1	3	1	7971	《音·宫》经脉图断篇	运功时间减少0.125秒。		23700	0			
4437	1	9	1	7977	《音·宫》真传残页	招式有效距离增加2尺。		2700	0			
4438	1	6	1	7974	《音·宫》参悟残页	伤害提高3%。		8400	0			
4439	1	6	1	7974	《音·宫》参悟断篇	伤害提高4%。		12600	0			
4440	1	5	1	7973	《音·宫》秘诀残页	会心提高2%。		5100	0			
4441	1	5	1	7973	《音·宫》秘诀断篇	会心提高3%。		8400	0			
4442	1	5	1	7973	《音·宫》秘诀绝章	会心提高4%。		12600	0			
4443	1	3	1	7971	《音·宫》经脉图残页	运功时间减少0.125秒。		23700	0			
4444	1	3	1	7971	《音·宫》经脉图断篇	运功时间减少0.125秒。		23700	0			
4445	1	9	1	7977	《音·宫》真传残页	招式有效距离增加2尺。		2700	0			
4446	1	8	1	7976	《音·宫》人偶图残页	疗伤成效提高3%。		8400	0			
4447	1	8	1	7976	《音·宫》人偶图断篇	疗伤成效提高4%。		12600	0			
4448	1	5	1	7973	《音·宫》秘诀残页	会心提高2%。		5100	0			
4450	1	5	1	7973	《音·宫》秘诀断篇	会心提高3%。		8400	0			
4451	1	5	1	7973	《音·宫》秘诀绝章	会心提高4%。		12600	0			
4518	1	7	558	1841	《西河剑器·雷霆震怒》详解残页	命中提高1%。	0	3900	0	0		
4519	1	7	558	1841	《西河剑器·雷霆震怒》详解断篇	命中提高2%。	0	8400	0	0		
4520	1	7	558	1841	《西河剑器·雷霆震怒》详解绝章	命中提高3%。	0	13200	0	0		
4522	1	6	1	1829	《北冥剑气·万世不竭》参悟残页	伤害提高3%。		31200	0			
4523	1	6	1	1829	《北冥剑气·万世不竭》参悟断篇	伤害提高4%。		34800	0			
4524	1	6	1	1829	《北冥剑气·万世不竭》参悟绝章	伤害提高5%。		37200	0			
4525	1	7	1	1830	《北冥剑气·万世不竭》详解残页	命中提高2%。		26400	0			
4526	1	2	1	1825	《北冥剑气·万世不竭》注解残页	施展招式的消耗降低5%。		24600	0			
4527	1	2	1	1825	《北冥剑气·万世不竭》注解断篇	施展招式的消耗降低10%。		27000	0			
4530	1	7	183	1874	《点穴截脉·厥阴指》详解残页	命中提高1%。	0	3900	0	0		
4531	1	7	183	1874	《点穴截脉·厥阴指》详解断篇	命中提高2%。	0	8400	0	0		
4532	1	7	183	1874	《点穴截脉·厥阴指》详解绝章	命中提高3%。	0	13200	0	0		
4590	1	1	1	4734	《降龙掌·亢龙有悔》秘诀残页	会心提高3%。		9000	0	0		
4591	1	5	1	4734	《降龙掌·亢龙有悔》秘诀断篇	会心提高4%。	1	11700	0	0		
4592	1	6	1	4738	《降龙掌·亢龙有悔》参悟残页	伤害提高3%。	1	10200	0	0		
4593	1	6	1	4738	《降龙掌·亢龙有悔》参悟断篇	伤害提高4%。	1	11400	0	0		
4594	1	6	1	4738	《降龙掌·亢龙有悔》参悟绝章	伤害提高5%。	1	14400	0	0		
4595	1	8	1	4740	《降龙掌·亢龙有悔》人偶图残页	施展后使自身所有防御提高5%，持续5秒。	1	22200	0	0		
4596	1	8	1	4740	《降龙掌·亢龙有悔》人偶图断篇	施展后使自身的外功攻击提高20%，持续8秒。	1	23400	0	0		
4642	1	6	569	1840	《霓裳羽衣·王母挥袂》参悟残页	疗伤成效提高2%。	0	8400	0	0		
4643	1	6	569	1840	《霓裳羽衣·王母挥袂》参悟断篇	疗伤成效提高3%。	0	10200	0	0		5
4644	1	6	569	1840	《霓裳羽衣·王母挥袂》参悟绝章	疗伤成效提高4%。	0	13200	0	0		5
4645	1	5	569	1839	《霓裳羽衣·王母挥袂》秘诀残页	会心提高2%。		8400	0			
4646	1	5	569	1839	《霓裳羽衣·王母挥袂》秘诀断篇	会心提高3%。	0	10200	0	0		5
4647	1	5	569	1839	《霓裳羽衣·王母挥袂》秘诀绝章	会心提高4%。	0	13200	0	0		5
4648	1	8	569	1842	《霓裳羽衣·王母挥袂》人偶图断篇	平摊目标和自身受到的伤害和治疗成效，且双方被治疗成效提高10%，持续4秒，此效果只可作用于团队目标。	0	43200	0	0		
4690	1	8	0	1875	《太素九针·提针》人偶图绝章	施展三次“提针”后，下两个“长针”或“彼针”无需运功，该效果每20秒触发1次。	0	18300	0	0		
4714	1	5	19737	10923	《风起云扬诀·击水三千》秘诀残页	会心提高2%。		4200	0			
4715	1	5	19737	10923	《风起云扬诀·击水三千》秘诀断篇	会心提高3%。		7500	0			
4716	1	5	19737	10923	《风起云扬诀·击水三千》秘诀绝章	会心提高4%。	0	11700	0	0		5
4717	1	6	19737	10924	《风起云扬诀·击水三千》参悟残页	伤害提高3%。	0	11700	0	0		5
4718	1	6	19737	10924	《风起云扬诀·击水三千》参悟断篇	伤害提高4%。	0	16200	0	0		5
4719	1	6	19737	10924	《风起云扬诀·击水三千》参悟绝章	伤害提高5%。	0	21000	0	0		5
4720	1	12	19737	10926	《风起云扬诀·击水三千》真传残页	招式有效距离增加2尺。	0	26400	0	0		
4726	1	5	19818	10923	《风起云扬诀·木落雁归》秘诀残页	会心提高2%。	0	7500	0	0		
4727	1	5	19818	10923	《风起云扬诀·木落雁归》秘诀断篇	会心提高3%。		11700	0			
4728	1	5	19818	10923	《风起云扬诀·木落雁归》秘诀绝章	会心提高4%。	0	16200	0	0		5
4729	1	6	19818	10924	《风起云扬诀·木落雁归》参悟残页	伤害提高3%。	0	16200	0	0		5
4730	1	6	19818	10924	《风起云扬诀·木落雁归》参悟断篇	伤害提高4%。		21000	0			5
4731	1	6	19818	10924	《风起云扬诀·木落雁归》参悟绝章	伤害提高5%。		26400	0			5
4732	1	8	19818	10925	《风起云扬诀·木落雁归》人偶图残页	卸除目标混元、阴性、阳性、毒性增益气劲各一个。		44400	0			
4733	1	1	20245	10920	《风起云扬诀·定波砥澜》穴位图残页	调息时间降低1秒。		4200	0	0		
4734	1	1	20245	10920	《风起云扬诀·定波砥澜》穴位图断篇	调息时间降低2秒。		7500	0			
4735	1	2	1	10921	《风起云扬诀·定波砥澜》注解残页	施展招式的消耗降低5%。		1500	0			
4736	1	2	1	10921	《风起云扬诀·定波砥澜》注解断篇	施展招式的消耗降低10%。		1500	0			
4737	1	2	1	10921	《风起云扬诀·定波砥澜》注解绝章	施展招式的消耗降低15%。	0	1500	0	0		
4738	1	8	20245	10925	《风起云扬诀·定波砥澜》人偶图残页	受攻击成功反击后，每秒恢复自身2%气血最大值，持续5秒。		11700	0			
4739	1	5	19827	10923	《长空破云式·翼绝云天》秘诀残页	会心提高2%。	0	7500	0	0		
4740	1	5	19827	10923	《长空破云式·翼绝云天》秘诀断篇	会心提高3%。	0	11700	0	0		
4741	1	5	19827	10923	《长空破云式·翼绝云天》秘诀绝章	会心提高4%。	0	16200	0	0		5
4742	1	6	19827	10924	《长空破云式·翼绝云天》参悟残页	伤害提高3%。	0	16200	0	0		5
4743	1	6	19827	10924	《长空破云式·翼绝云天》参悟断篇	伤害提高4%。	0	21000	0	0		5
4744	1	6	19827	10924	《长空破云式·翼绝云天》参悟绝章	伤害提高5%。	0	26400	0	0		5
4745	1	8	19827	10925	《长空破云式·翼绝云天》人偶图残页	施展时使目标命中几率降低30%，持续2秒。		38100	0			
4746	1	5	20259	10923	《长空破云式·振翅图南》秘诀残页	会心提高2%。	0	7500	0	0		
4747	1	5	20259	10923	《长空破云式·振翅图南》秘诀断篇	会心提高3%。	0	11700	0	0		
4748	1	5	20259	10923	《长空破云式·振翅图南》秘诀绝章	会心提高4%。	0	16200	0	0		5
4749	1	6	20259	10924	《长空破云式·振翅图南》参悟残页	伤害提高3%。	0	16200	0	0		
4750	1	6	20259	10924	《长空破云式·振翅图南》参悟断篇	伤害提高4%。	0	21000	0	0		5
4751	1	6	20259	10924	《长空破云式·振翅图南》参悟绝章	伤害提高5%。		26400	0			5
4752	1	8	20259	10925	《长空破云式·振翅图南》人偶图残页	施展招式自身移动速度提高20%，持续5秒。		21000	0			
4753	1	1	20053	10920	《九霄踏云步·跃潮斩波》穴位图残页	调息时间降低1秒。	0	7500	0	0		5
4754	1	1	20053	10920	《九霄踏云步·跃潮斩波》穴位图断篇	调息时间降低2秒。	0	11700	0	0		5
4755	1	2	1	10921	《九霄踏云步·跃潮斩波》注解残页	施展招式的消耗降低5%	0	1500	0	0		
4756	1	2	1	10921	《九霄踏云步·跃潮斩波》注解断篇	施展招式的消耗降低10%。	0	1500	0	0		
4757	1	2	1	10921	《九霄踏云步·跃潮斩波》注解绝章	施展招式的消耗降低15%。	0	1500	0	0		5
4758	1	8	20053	10925	《九霄踏云步·跃潮斩波》人偶图残页	使目标无法施展轻功持续3秒。	0	44400	0	0		5
4763	1	8	138	1875	《太素九针·提针》人偶图绝章	施展三次“提针”后，恢复10点墨意。	0	23400	0	0		5
4770	1	6	1	1873	《百花拂穴手·玉石俱焚》参悟残页	伤害提高10%。		3600	0			
4770	2	6	1	1873	《百花拂穴手·玉石俱焚》参悟断篇	伤害提高15%。		4800	0			
4770	3	0	0	0	测试	测试	0	-60	0	0		
4771	1	6	1	1873	《百花拂穴手·玉石俱焚》参悟绝章	伤害提高20%。		6000	0			
4773	1	9	1	1876	《百花拂穴手·玉石俱焚》真传残页	招式的有效距离增加1尺。		7200	0			
4774	1	9	1	1876	《百花拂穴手·玉石俱焚》真传断篇	招式的有效距离增加1尺。		8400	0			
4775	1	8	1	1875	《百花拂穴手·玉石俱焚》人偶图残页	每吞噬一个持续伤害效果，有35%的几率使目标定身，持续4秒。		19200	0			
4776	1	6	1	1873	《百花拂穴手·玉石俱焚》参悟断篇	伤害提高15%。		4800	0			
4777	1	6	1	1873	《百花拂穴手·玉石俱焚》参悟绝章	伤害提高20%。		7200	0			
4778	1		0						0			
4781	1	2	5262	4734	《降龙掌·龙跃于渊》注解残页	施展不消耗内力。		19200	0			5
4792	1	6	20715	10924	《碧海缥缈掌·海运南冥》参悟残页	伤害提高2%。	0	7500	0	0		
4793	1	6	20715	10924	《碧海缥缈掌·海运南冥》参悟断篇	伤害提高3%。	0	11700	0	0		5
4794	1	6	20715	10924	《碧海缥缈掌·海运南冥》参悟绝章	伤害提高4%。	0	16200	0	0		5
4795	1	5	20715	10923	《碧海缥缈掌·海运南冥》秘诀残页	会心提高2%。	0	16200	0	0		
4796	1	5	20715	10923	《碧海缥缈掌·海运南冥》秘诀断篇	会心提高3%。	0	21000	0	0		5
4797	1	5	20715	10923	《碧海缥缈掌·海运南冥》秘诀绝章	会心提高4%。	0	26400	0	0		5
4798	1	2	1	10921	《碧海缥缈掌·海运南冥》注解残页	施展招式的消耗降低5%。	0	1500	0	0		
4799	1	2	1	10921	《碧海缥缈掌·海运南冥》注解断篇	施展招式的消耗降低10%。	0	1500	0	0		
4800	1	2	1	10921	《碧海缥缈掌·海运南冥》注解绝章	施展招式的消耗降低15%。	0	1500	0	0		
4801	1	1	1	10920	《长空破云式·驭羽骋风》穴位图残页	调息时间降低1秒。	0	7500	0	0		
4802	1	1	1	10920	《长空破云式·驭羽骋风》穴位图断篇	调息时间降低2秒。	0	11700	0	0		
4803	1	8	19984	10925	《长空破云式·驭羽骋风》人偶图残页	免疫招式控制，持续4秒。		44400	0	0		
4804	1	8	19984	10925	《长空破云式·驭羽骋风》人偶图断篇	受到的伤害降低30%，持续4秒。		26400	0	0		
4805	1	2	1	10921	《长空破云式·驭羽骋风》注解残页	施展招式的消耗降低5%。		1500	0			
4806	1	2	1	10921	《长空破云式·驭羽骋风》注解断篇	施展招式的消耗降低10%。	0	1500	0	0		
4807	1	2	1	10921	《长空破云式·驭羽骋风》注解绝章	施展招式的消耗降低15%。	0	1500	0	0		
4808	1	12	20049	10926	《九霄踏云步·物化天行》真传残页	招式的有效距离增加2尺。	0	26400	0	0		
4809	1	12	20049	10926	《九霄踏云步·物化天行》真传断篇	招式的有效距离增加3尺。	0	26400	0	0		5
4810	1	2	1	10921	《九霄踏云步·物化天行》注解残页	施展招式的消耗降低5%。	0	1500	0	0		
4811	1	2	1	10921	《九霄踏云步·物化天行》注解断篇	施展招式的消耗降低10%。	0	1500	0	0		
4812	1	2	1	10921	《九霄踏云步·物化天行》注解绝章	施展招式的消耗降低15%。	0	1500	0	0		
4813	1	8	19828	10925	《九霄踏云步·浮游天地》人偶图断篇	撑伞跃起及浮空状态下，受到的伤害降低15%。	0	44400	0	0		5
4871	1	8	20049	10925	《九霄踏云步·物化天行》人偶图断篇	自身荡至目标点位置时会滞留并免控1秒。	0	7500	0	0		5
4891	1	8	20049	10925	《九霄踏云步·物化天行》人偶图绝章	释放后二段招式会回到释放位置。		10800	0			5
4903	1	8	186	1875	《百花拂穴手·芙蓉并蒂》人偶图残页	命中目标后刷新目标身上所有属于自身的持续伤害效果并使其会心几率提高15%。	0	18300	0	0		
4904	1	5	186	1872	《百花拂穴手·芙蓉并蒂》秘诀残页	会心提高2%。	0	6900	0	0		
4905	1	5	186	1872	《百花拂穴手·芙蓉并蒂》秘诀断篇	会心提高3%。		7500	0			
4906	1	5	186	1872	《百花拂穴手·芙蓉并蒂》秘诀绝章	会心提高4%。	0	9300	0	0		
4907	1	6	186	1873	《百花拂穴手·芙蓉并蒂》参悟残页	伤害提高3%。		8100	0			
4908	1	6	186	1873	《百花拂穴手·芙蓉并蒂》参悟断篇	伤害提高4%。		9300	0			
4909	1	6	186	1873	《百花拂穴手·芙蓉并蒂》参悟绝章	伤害提高5%。		10500	0			
4939	1	8	20259	10925	《长空破云式·振翅图南》人偶图断篇	“振翅图南”会跟踪敌对目标。	0	10800	0	0		5
4983	1	5	22143	12123	《断水刃·星垂平野》秘诀残页	会心提高2%。	0	9000	0	0		
4984	1	5	22143	12123	《断水刃·星垂平野》秘诀断篇	会心提高3%。		13200	0			
4985	1	5	22143	12123	《断水刃·星垂平野》秘诀绝章	会心提高4%。		17700	0			5
4986	1	6	22143	12124	《断水刃·星垂平野》参悟残页	伤害提高3%。		17700	0			5
4987	1	6	22143	12124	《断水刃·星垂平野》参悟断篇	伤害提高4%。		22200	0			5
4988	1	6	22143	12124	《断水刃·星垂平野》参悟绝章	伤害提高5%。		26700	0			5
4989	1	2	1	12121	《断水刃·星垂平野》注解残页	施展招式的消耗降低5%。		4500	0			
4990	1	2	1	12121	《断水刃·星垂平野》注解断篇	施展招式的消耗降低10%。		4500	0			
4991	1	2	1	12121	《断水刃·星垂平野》注解绝章	施展招式的消耗降低15%。		4500	0			
4992	1	1	22144	12120	《断水刃·金戈回澜》穴位图残页	调息时间降低1秒。		17700	0			
4993	1	1	22144	12120	《断水刃·金戈回澜》穴位图断篇	调息时间降低1秒。		17700	0			3
4994	1	5	22144	12123	《断水刃·金戈回澜》秘诀残页	会心提高3%。		13200	0			5
4995	1	5	22144	12123	《断水刃·金戈回澜》秘诀断篇	会心提高4%。		17700	0			5
4996	1	6	22144	12124	《断水刃·金戈回澜》参悟残页	伤害提高4%。		22200	0			5
4997	1	6	22144	12124	《断水刃·金戈回澜》参悟断篇	伤害提高5%。		26700	0	5		
4998	1	8	1	12125	《断水刃·金戈回澜》人偶图残页	若会心，则使自身获得的护盾可额外化解自身最大气血值4%的伤害。		44400	0			
4999	1	1	22320	12120	《隐雷鞭·乱天狼》穴位图残页	调息时间降低1秒。		17700	0			5
5000	1	1	22320	12120	《隐雷鞭·乱天狼》穴位图断篇	调息时间降低2秒。		22200	0			5
5001	1	6	22320	12124	《隐雷鞭·乱天狼》参悟残页	伤害提高4%。		22200	0			5
5002	1	6	22320	12124	《隐雷鞭·乱天狼》参悟断篇	伤害提高5%。		26700	0			5
5003	1	8	22320	12125	《隐雷鞭·乱天狼》人偶图残页	招式施展期间自身移动速度提高10%。		26700	0			
5004	1	6	22327	12124	《隐雷鞭·寂洪荒》参悟残页	伤害提高3%。		17700	0			5
5005	1	6	22327	12124	《隐雷鞭·寂洪荒》参悟断篇	伤害提高4%。		22200	0			5
5006	1	6	22327	12124	《隐雷鞭·寂洪荒》参悟绝章	伤害提高5%。		26700	0			5
5007	1	8	1	12125	《隐雷鞭·寂洪荒》人偶图残页	命中被自身链接的目标使目标无法施展轻功，持续1.5秒。	0	44400	0	0		5
5008	1	1	22358	12120	《隐雷鞭·斩无常》穴位图残页	调息时间降低1秒。		17700	0			
5009	1	1	22358	12120	《隐雷鞭·斩无常》穴位图断篇	调息时间降低2秒。		22200	0			
5010	1	6	22358	12124	《隐雷鞭·斩无常》参悟残页	伤害提高4%。		22200	0			
5011	1	6	22358	12124	《隐雷鞭·斩无常》参悟断篇	伤害提高5%。		26700	0			
5012	1	8	22358	12125	《隐雷鞭·斩无常》人偶图残页	自身每次格挡远程弹道技能将回复自身2%气血最大值。		44400	0			
5013	1	1	22274	12120	《冲云链·血覆黄泉》穴位图残页	调息时间降低1秒。		17700	0			5
5014	1	1	22274	12120	《冲云链·血覆黄泉》穴位图断篇	调息时间降低1秒。		17700	0			5
5015	1	2	1	12121	《冲云链·血覆黄泉》注解残页	施展招式的消耗降低5%。		4500	0			
5016	1	2	1	12121	《冲云链·血覆黄泉》注解断篇	施展招式的消耗降低10%。		4500	0			
5017	1	2	1	12121	《冲云链·血覆黄泉》注解绝章	施展招式的消耗降低15%。		4500	0			
5018	1	5	22361	12123	《冲云链·幽冥窥月》秘诀残页	会心提高2%。		9000	0			4
5019	1	5	22361	12123	《冲云链·幽冥窥月》秘诀断篇	会心提高3%。		13200	0	5		5
5020	1	2	1	12121	《冲云链·幽冥窥月》注解残页	施展招式的消耗降低5%。		4500	0			
5021	1	2	1	12121	《冲云链·幽冥窥月》注解断篇	施展招式的消耗降低10%。		4500	0			
5022	1	8	22361	12125	《冲云链·幽冥窥月》人偶图残页	施展后自身受到伤害降低20%，持续6秒。		44400	0			5
5023	1	1	22417	12120	《山河令·十方玄机》穴位图残页	调息时间降低5秒。		22200	0			
5024	1	1	22417	12120	《山河令·十方玄机》穴位图断篇	调息时间降低5秒。		22200	0			
5025	1	2	1	12121	《山河令·十方玄机》注解残页	施展招式的消耗降低5%。		4500	0			
5026	1	2	1	12121	《山河令·十方玄机》注解断篇	施展招式的消耗降低10%。		4500	0			
5027	1	8	22417	12125	《山河令·十方玄机》人偶图残页	当周围30尺敌对玩家人数大于等于6人时，释放“十方玄机”返还40%的调息时间。		31200	0			
5028	1	2	1	12121	《隐雷鞭·寂洪荒》注解残页	施展招式的消耗降低5%。		4500	0			
5029	1	2	1	12121	《隐雷鞭·寂洪荒》注解断篇	施展招式的消耗降低10%。		4500	0			
5030	1	2	1	12121	《隐雷鞭·寂洪荒》注解绝章	施展招式的消耗降低15%。		4500	0			
5044	1	5	22320	12123	《隐雷鞭·乱天狼》秘诀残页	会心提高3%。		13200	0			
5045	1	5	22320	12123	《隐雷鞭·乱天狼》秘诀断篇	会心提高4%。		17700	0			
5046	1	5	22358	12123	《隐雷鞭·斩无常》秘诀残页	会心提高3%。		13200	0			
5047	1	5	22358	12123	《隐雷鞭·斩无常》秘诀断篇	会心提高4%。		17700	0			
5048	1	9	22274	12126	《冲云链·血覆黄泉》真传残页	招式的有效距离增加1尺。		17700	0			5
5049	1	9	22274	12126	《冲云链·血覆黄泉》真传断篇	招式的有效距离增加1尺。		17700	0			5
5050	1	6	22361	12124	《冲云链·幽冥窥月》参悟残页	伤害提高5%。		22200	0			5
5051	1	6	22361	12124	《冲云链·幽冥窥月》参悟断篇	伤害提高5%。		22200	0			5
5052	1	9	22417	12126	《山河令·十方玄机》真传残页	招式的有效距离增加3尺。		17700	0			
5053	1	9	22417	12126	《山河令·十方玄机》真传断篇	招式的有效距离增加5尺。		17700	0			
5063	1	5	22321	12123	《隐雷鞭·隐风雷》秘诀残页	会心提高2%。	0	9000	0	0		
5064	1	5	22321	12123	《隐雷鞭·隐风雷》秘诀断篇	会心提高3%。		13200	0			
5065	1	5	22321	12123	《隐雷鞭·隐风雷》秘诀绝章	会心提高4%。		17700	0			5
5066	1	2	1	12121	《隐雷鞭·隐风雷》注解残页	施展招式的消耗降低5%。		4500	0			
5067	1	2	1	12121	《隐雷鞭·隐风雷》注解断篇	施展招式的消耗降低10%。		4500	0			
5068	1	2	1	12121	《隐雷鞭·隐风雷》注解绝章	施展招式的消耗降低15%。		4500	0			
5069	1	6	22321	12124	《隐雷鞭·隐风雷》参悟残页	伤害提高3%。		17700	0			5
5070	1	6	22321	12124	《隐雷鞭·隐风雷》参悟断篇	伤害提高4%。		22200	0			5
5071	1	6	22321	12124	《隐雷鞭·隐风雷》参悟绝章	伤害提高5%。		26700	0			5
5072	1	1	1	12120	《冲云链·孤风飒踏》穴位图残页	调息时间降低1秒。		22200	0			
5073	1	1	1	12120	《冲云链·孤风飒踏》穴位图断篇	调息时间降低2秒。		26700	0			
5074	1	1	1	12120	《冲云链·孤风飒踏》穴位图绝章	调息时间降低3秒。		35400	0			
5075	1	2	1	12121	《冲云链·孤风飒踏》注解残页	施展招式的消耗降低5%。		4500	0			
5076	1	2	1	12121	《冲云链·孤风飒踏》注解断篇	施展招式的消耗降低10%。		4500	0			
5077	1	2	1	12121	《冲云链·孤风飒踏》注解绝章	施展招式的消耗降低15%。		4500	0			
5078	1	8	22614	12125	《冲云链·孤风飒踏》人偶图残页	施展后自身受到伤害降低20%，持续4秒。		44400	0			
5080	1	8	22417	12125	《山河令·十方玄机》人偶图断篇	每秒回复自身3%气血最大值。		44400	0			
5081	1	2	1	1825	《纯阳诀·吞日月》注解残页	施展招式的消耗降低10%。		6000	0	1		
5082	1	2	1	1825	《纯阳诀·吞日月》注解断篇	施展招式的消耗降低15%。		8100	0	2		
5083	1	2	1	1825	《纯阳诀·吞日月》注解绝章	施展招式的消耗降低20%。		9000	0	3		
5084	1	8	363	1831	《纯阳诀·吞日月》人偶图残页	每8秒卸除团队成员身上的阳性、阴性、混元性和毒性不利效果各一个以及敌人身上阳性、阴性、混元性和毒性有益气劲各一个。		20100	0	1		
5085	1	8	22417	12125	《山河令·十方玄机》人偶图绝章	无需运功，持续5秒，调息时间为80秒。		44400	0			
5126	1	8	1	1875	《点穴截脉·商阳指》人偶图绝章	每累计3跳使下一个“阳明指”无需运功，持续30秒，可叠加3层。		7200	0			
5130	1	8	358	1831	《纯阳诀·生太极》人偶图残页	若当前已经存在自身“生太极”气场，则施展招式时返还2秒调息时间。		20100	0	1		5
5134	1	8	423	1864	《奔雷枪术·灭》人偶图残页	施展距离提高到25尺，施展时解除自身锁足减速不利效果并冲向目标。		22200	0	1		
5144	1	8	3096	3161	《百步穿杨·追命箭》人偶图断篇	“追命无声”状态下施展伤害提高20%。		23400	0			5
5148	1	8	2611	1864	《羽林枪法·霹雳》人偶图残页	获得2点战意。		24900	0			
5165	1	5	24369	8561	《九字诀·三星临》秘诀残页	会心提高2%。	0	2700	0	0		
5199	1	5	0	0	神行会家园无视神行调息时间	如果神行千里的目标是家园场景，则无视该技能是否在调息中。	0	-60	0	0		
5206	1	8	3967	3858	《日月净世·净世破魔击》人偶图绝章	消耗满月施展获得20点月魂。	0	31200	0	0		5
5207	1	8	3966	3858	《日月净世·生死劫》人偶图断篇	“生死劫·日”使目标受到治疗效果降低30%，持续12秒。		44400	0			5
5240	1	5	24369	8561	《九字诀·三星临》秘诀断篇	会心提高3%。		13500	0			5
5241	1	6	24369	8560	《九字诀·三星临》参悟残页	伤害和疗伤成效提高3%。	0	2700	0	0		
5242	1	6	24369	8560	《九字诀·三星临》参悟断篇	伤害和疗伤成效提高4%。		24000	0			5
5243	1	9	24369	8558	《九字诀·三星临》真传残页	招式有效距离增加2尺。		24000	0			
5244	1	5	24371	8561	《九字诀·兵主逆》秘诀断篇	会心提高3%。		13500	0			5
5245	1	5	24371	8561	《九字诀·兵主逆》秘诀绝章	会心提高4%。		18300	0			5
5246	1	6	24371	8560	《九字诀·兵主逆》参悟断篇	伤害和疗伤成效提高4%。	0	24000	0	2		5
5247	1	6	24371	8560	《九字诀·兵主逆》参悟绝章	伤害和疗伤成效提高5%。		30300	0	3		5
5248	1	9	24371	8558	《九字诀·兵主逆》真传残页	招式有效距离增加2尺。		24000	0			
5249	1	8	24369	8559	《九字诀·三星临》人偶图残页	命中目标有15%几率使下一个“天斗旋”无需运功，持续10秒。		37200	0			
5250	1	5	24372	8561	《九字诀·天斗旋》秘诀残页	会心提高2%。		9300	0			
5251	1	5	24372	8561	《九字诀·天斗旋》秘诀断篇	会心提高3%。		13500	0			
5252	1	5	24372	8561	《九字诀·天斗旋》秘诀绝章	会心提高4%。		18300	0			5
5253	1	1	24372	12120	《九字诀·天斗旋》穴位图残页	调息时间减少1秒。		30300	0			5
5254	1	14	1	6357	《占术·起卦》注解残页	施展招式的消耗降低20%。		900	0			
5255	1	14	1	6357	《占术·起卦》注解断篇	施展招式的消耗降低25%。		2700	0			
5256	1	14	1	6357	《占术·起卦》注解绝章	施展招式的消耗降低30%。		5700	0			5
5257	1	1	24375	12120	《占术·起卦》穴位图残页	调息时间减少2秒。	0	24000	0	0		5
5258	1	1	24375	12120	《占术·起卦》穴位图断篇	调息时间减少3秒。		30300	0			5
5259	1	8	24375	8559	《占术·起卦》人偶图残页	获得可化解最大气血值25%的护盾，持续6秒。	0	44400	0	0		5
5260	1	1	1	12120	《奇门·返闭惊魂》穴位图残页	调息时间降低3秒。		24000	0			5
5261	1	1	1	12120	《奇门·返闭惊魂》穴位图断篇	调息时间降低4秒。		30300	0			5
5262	1	10	24380	1877	《奇门·返闭惊魂》手抄残页	招式效果持续时间增加2秒。		30300	0			
5263	1	14	1	6357	《奇门·返闭惊魂》注解残页	施展招式的消耗降低20%。		900	0			
5264	1	14	1	6357	《奇门·返闭惊魂》注解断篇	施展招式的消耗降低25%。		2700	0			5
5265	1	14	1	6357	《奇门·返闭惊魂》注解绝章	施展招式的消耗降低30%。	0	5700	0	0		5
5266	1	10	24383	1877	《天机·天人合一》手抄残页	招式效果持续时间增加5秒。		24000	0			
5267	1	10	24383	1877	《天机·天人合一》手抄断篇	招式效果持续时间增加5秒。		30300	0			
5268	1	1	24383	12120	《天机·天人合一》穴位图残页	调息时间减少5秒。		24000	0			
5269	1	1	24383	12120	《天机·天人合一》穴位图断篇	调息时间减少5秒。		30300	0			
5270	1	14	1	6357	《天机·天人合一》注解残页	施展招式的消耗降低25%。		13500	0			
5271	1	14	1	6357	《天机·天人合一》注解断篇	施展招式的消耗降低35%。		18300	0			
5272	1	5	24379	8561	《奇门·鬼星开穴》秘诀断篇	会心提高3%。		13500	0			
5273	1	5	24379	8561	《奇门·鬼星开穴》秘诀绝章	会心提高4%。		18300	0			5
5274	1	6	24379	8560	《奇门·鬼星开穴》参悟断篇	伤害提高4%。		24000	0			5
5275	1	6	24379	8560	《奇门·鬼星开穴》参悟绝章	伤害提高5%。		30300	0			5
5276	1	8	24379	8559	《奇门·鬼星开穴》人偶图残页	受到攻击的目标移动速度降低80%，持续6秒。		30300	0			
5277	1	9	24372	8558	《九字诀·天斗旋》真传残页	招式有效距离增加2尺。		30300	0			
5278	1	5	24369	8561	《九字诀·三星临》秘诀绝章	会心提高4%。		18300	0			5
5279	1	6	24369	8560	《九字诀·三星临》参悟绝章	伤害和疗伤成效提高5%。		30300	0			5
5280	1	6	24371	8560	《九字诀·兵主逆》参悟残页	伤害和疗伤成效提高3%。		18300	0	1		
5281	1	1	1	12120	《占术·变卦》穴位图残页	调息时间减少1秒。		18300	0			
5282	1	1	1	12120	《占术·变卦》穴位图断篇	调息时间减少2秒。		24000	0			
5283	1	1	1	12120	《占术·变卦》穴位图绝章	调息时间减少2秒。		30300	0			
5284	1	8	24491	8559	《占术·变卦》人偶图残页	星运消耗降低2点。		13500	0			5
5285	1	8	24491	8559	《占术·变卦》人偶图断篇	星运消耗降低3点。	0	18300	0	0		5
